Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
200404,   -0.19,   -0.43,   -1.15,   -5.32,   -7.29,    0.65,   -1.24,    1.12,   -2.38,   -1.21,   -1.10,   -5.39,   -5.27,   -6.05,   -8.41
200405,    0.69,    0.30,    2.62,    2.00,    4.36,    0.69,    0.69,   -0.08,    0.77,    1.16,    3.94,    1.46,    2.75,    4.14,    4.56
200406,    1.13,    2.59,    2.74,    2.52,    2.72,    0.46,    1.79,    3.26,    1.63,    1.54,    3.66,    2.68,    2.38,    3.53,    2.18
200407,   -1.51,   -4.17,   -4.50,   -6.52,  -11.41,   -1.79,   -1.09,   -3.21,   -5.29,   -3.95,   -5.05,   -7.14,   -5.49,  -10.21,  -12.39
200408,    1.15,    1.21,   -1.08,   -2.24,   -3.68,    1.65,    0.30,    1.53,    0.67,   -1.67,   -0.39,   -2.58,   -1.65,   -2.91,   -4.63
200409,    0.05,    1.38,    4.80,    3.34,    6.25,   -0.67,    0.92,    0.71,    3.00,    4.86,    4.71,    4.96,    2.04,    6.84,    5.57
200410,    0.83,    0.60,    2.35,    3.83,    3.26,    1.52,    0.13,    0.66,    0.52,    1.60,    3.14,    2.38,    4.78,    4.30,    2.04
200411,    3.81,    4.24,    5.36,    5.16,    8.28,    3.62,    4.12,    3.54,    5.47,    5.15,    5.56,    4.77,    5.53,   10.00,    6.99
200412,    2.94,    2.67,    4.17,    4.02,    5.44,    2.66,    3.34,    3.31,    2.06,    3.90,    4.37,    4.38,    3.49,    3.64,    6.78
200501,   -1.68,   -1.86,   -2.86,   -3.95,   -5.12,   -1.93,   -1.32,   -2.16,   -1.44,   -2.90,   -2.82,   -5.31,   -2.56,   -4.69,   -5.56
200502,    1.23,    3.50,    1.87,    3.50,    1.95,   -0.22,    2.77,    2.65,    4.83,    1.59,    2.11,    2.23,    4.47,    2.98,    1.10
200503,   -1.19,   -2.05,   -1.02,   -1.61,   -4.42,   -1.23,   -1.15,   -3.29,   -0.08,   -0.83,   -1.28,   -0.31,   -2.59,   -3.45,   -5.36
200504,   -1.12,   -2.68,   -2.80,   -4.56,   -6.44,   -0.77,   -1.76,   -2.17,   -3.20,   -2.93,   -2.54,   -4.10,   -5.14,   -5.72,   -7.16
200505,    2.05,    4.20,    3.69,    7.43,    7.69,    1.21,    3.43,    4.61,    3.65,    4.16,    3.20,    7.82,    6.64,    7.29,    8.18
200506,   -0.83,    0.53,    2.00,    3.57,    3.44,   -1.40,    0.04,    0.45,    0.67,    1.36,    2.98,    4.50,    2.82,    3.33,    3.58
200507,    2.25,    4.74,    5.00,    7.57,    7.57,    0.94,    4.66,    3.91,    5.70,    4.26,    6.60,    7.87,    7.16,    7.39,    7.81
200508,   -1.00,   -1.51,   -0.50,    0.38,   -1.14,   -0.44,   -1.99,   -2.24,   -0.83,   -0.92,   -0.12,    1.11,   -0.24,   -0.86,   -1.56
200509,   -0.17,    0.61,    2.19,    3.02,    0.76,   -0.21,   -0.13,    0.58,    0.64,    1.42,    2.99,    3.09,    2.95,    1.16,    0.27
200510,   -0.05,   -2.37,   -3.40,   -3.02,   -3.53,    0.91,   -1.71,   -3.51,   -0.93,   -1.33,   -5.52,   -2.64,   -3.55,   -3.36,   -3.75
200511,    3.67,    3.15,    4.02,    4.66,    5.34,    3.49,    4.13,    4.21,    2.64,    3.25,    5.30,    6.82,    2.06,    6.21,    3.89
200512,   -0.46,    0.34,   -0.55,    0.42,    1.81,   -0.43,   -0.54,    0.06,    0.60,   -0.80,   -0.27,    0.06,    0.73,    1.92,    1.66
200601,    0.74,    2.78,    3.26,    7.64,   11.57,    0.62,    1.01,    2.72,    2.82,    1.55,    5.46,    7.07,    8.55,   11.86,   11.17
200602,    1.30,    1.21,    0.92,   -2.90,   -4.17,    1.65,    0.92,    3.28,   -0.81,    1.44,    0.27,   -1.24,   -5.86,   -5.62,   -1.97
200603,    1.19,    1.55,    2.11,    1.91,    4.63,    1.38,    0.92,    0.96,    2.45,    1.86,    2.47,    0.76,    4.05,    3.87,    5.42
200604,    1.11,    0.74,   -0.36,    0.90,    3.01,    2.26,   -0.28,    1.66,   -0.40,   -0.77,   -0.02,    0.84,    0.97,    3.54,    2.62
200605,   -1.50,   -2.69,   -4.81,   -4.50,   -7.30,   -1.03,   -2.29,   -2.58,   -2.84,   -5.35,   -4.24,   -5.03,   -3.88,   -7.08,   -7.53
200606,   -0.04,   -0.05,    0.67,    0.95,   -0.83,   -0.51,    0.49,    0.52,   -0.84,    0.41,    0.90,    0.87,    1.05,   -0.94,   -0.71
200607,    1.69,    1.66,   -2.26,   -3.08,   -6.71,    2.87,   -0.35,    3.26,   -1.63,   -3.08,   -1.41,   -2.25,   -4.40,   -5.74,   -7.65
200608,    2.70,    2.54,    2.16,    2.27,    2.26,    3.17,    2.12,    2.00,    3.66,    2.70,    1.44,    3.75,    0.68,    0.32,    3.89
200609,    2.06,    3.45,    2.09,    1.66,    0.60,    1.88,    2.25,    3.72,    3.02,    1.96,    2.27,    1.36,    2.06,    1.87,   -0.36
200610,    2.64,    4.36,    3.34,    5.51,    5.04,    2.10,    3.19,    4.99,    3.20,    2.29,    4.46,    5.35,    5.75,    5.83,    4.33
200611,    0.80,    2.37,    1.97,    5.06,    4.48,    0.76,    0.85,    2.22,    2.64,    2.62,    1.21,    5.56,    4.67,    4.05,    5.03
200612,    2.41,    1.78,    0.63,   -2.19,   -1.87,    2.46,    2.32,    2.04,    1.19,    0.72,    0.52,   -1.58,   -2.88,   -1.76,   -1.98
200701,    0.97,    1.80,    2.43,    2.78,    2.68,    0.01,    2.49,    1.33,    2.66,    2.40,    2.47,    2.58,    3.04,    3.49,    1.97
200702,   -1.56,   -1.89,   -1.68,   -0.80,   -0.50,   -0.92,   -2.11,   -1.59,   -2.27,   -2.01,   -1.26,   -0.95,   -0.55,    0.73,   -1.92
200703,    0.65,    1.40,    1.01,    1.37,    2.37,    0.63,    0.67,    1.12,    1.68,    0.09,    1.92,    1.78,    0.74,    3.61,    0.95
200704,    3.78,    3.75,    5.16,    3.96,    3.16,    3.31,    4.22,    3.45,    4.21,    5.45,    4.74,    4.55,    3.19,    3.57,    2.70
200705,    2.89,    4.03,    4.73,    3.46,    4.34,    2.16,    3.47,    4.13,    3.92,    3.72,    5.87,    2.68,    4.37,    5.33,    3.28
200706,   -1.61,   -1.50,   -1.34,   -1.18,   -1.15,   -1.69,   -1.50,   -1.67,   -1.30,   -1.97,   -0.42,   -1.70,   -0.58,   -1.34,   -0.96
200707,   -3.35,   -2.56,   -2.56,   -3.77,   -5.10,   -2.65,   -4.24,   -1.71,   -4.08,   -3.38,   -1.24,   -3.14,   -4.63,   -6.17,   -3.87
200708,    2.60,    1.09,    1.20,   -0.27,   -0.17,    3.35,    1.26,    1.47,    0.76,    1.00,    1.39,   -0.56,   -0.03,   -0.16,   -0.19
200709,    3.60,    3.21,    3.96,    4.14,    3.52,    3.11,    4.29,    3.29,    3.03,    3.45,    4.51,    2.35,    6.09,    2.99,    4.10
200710,    2.28,    1.46,    2.77,    4.33,    0.98,    2.73,    1.68,    1.32,    1.75,    3.57,    1.67,    5.11,    3.43,    1.02,    0.91
200711,   -2.19,   -4.13,   -7.35,   -8.78,   -9.80,   -1.27,   -3.43,   -4.23,   -3.97,   -5.22,   -8.87,   -6.84,  -10.55,  -10.39,   -8.85
200712,   -0.36,    0.48,   -0.81,   -1.20,   -0.92,   -1.03,    0.58,    1.56,   -0.73,   -0.68,   -1.01,   -0.76,   -1.86,   -0.09,   -1.97
200801,   -5.27,   -6.81,   -4.16,   -8.86,   -7.83,   -6.07,   -3.83,   -6.53,   -7.18,   -2.63,   -5.47,   -8.96,   -8.68,   -7.70,   -8.00
200802,   -1.72,   -1.36,   -4.34,   -5.37,   -6.11,   -1.67,   -1.78,   -0.64,   -2.42,   -2.72,   -5.94,   -5.75,   -4.94,   -6.09,   -6.16
200803,    0.17,   -0.12,   -0.06,   -4.51,   -4.04,    0.48,   -0.34,    0.01,   -0.27,   -1.37,    1.06,   -4.10,   -5.09,   -3.67,   -4.59
200804,    2.27,    5.47,    6.89,    7.74,    7.43,    0.90,    3.59,    5.57,    5.33,    8.16,    5.89,    7.25,    8.42,    8.95,    5.11
200805,    1.77,    3.17,    3.34,    0.65,    1.95,    1.41,    2.20,    4.27,    1.66,    5.49,    1.26,    1.49,   -0.18,    2.66,    0.40
200806,   -5.95,   -8.40,   -9.08,  -11.06,  -11.00,   -5.63,   -6.38,   -7.67,   -9.50,   -7.79,  -10.44,  -12.84,   -9.39,  -10.97,  -11.03
200807,   -0.27,    1.69,   -1.80,   -5.31,   -3.93,    1.98,   -3.32,   -1.02,    4.96,    0.26,   -5.66,   -6.31,   -4.27,   -4.63,   -2.83
200808,    2.23,    2.79,    1.29,   -0.14,   -1.45,    2.26,    2.21,    2.45,    3.23,    1.93,    0.56,    0.49,   -0.92,   -1.68,   -1.23
200809,   -4.39,  -11.71,  -13.56,  -13.90,   -9.70,   -2.58,   -6.20,   -9.94,  -15.03,  -11.79,  -15.47,  -14.16,  -13.59,   -7.80,  -11.58
200810,  -12.60,  -15.24,  -20.64,  -24.69,  -22.04,  -11.41,  -14.23,  -13.48,  -19.80,  -21.46,  -19.34,  -23.48,  -25.50,  -29.21,  -17.90
200811,   -5.02,   -7.06,   -4.65,  -11.30,  -19.25,   -4.91,   -5.26,   -5.22,   -9.47,   -4.19,   -5.30,   -9.50,  -12.96,  -19.39,  -19.02
200812,    2.00,    1.59,    0.54,    3.98,    0.01,    0.85,    3.91,    1.90,    0.99,    0.69,    0.24,    5.08,    2.75,   -0.76,    1.51
200901,   -5.32,   -8.42,  -11.49,  -13.62,   -6.42,   -5.92,   -4.63,   -8.45,   -8.38,   -8.20,  -15.48,   -8.06,  -21.50,   -6.81,   -5.54
200902,   -9.19,   -8.99,  -11.04,   -9.58,  -22.74,   -9.29,   -9.08,   -8.13,  -10.74,  -12.24,   -9.26,   -9.39,   -9.70,  -23.35,  -20.69
200903,    5.42,   10.37,   12.36,   13.93,   21.37,    3.65,    8.29,   10.76,    9.53,   10.99,   14.00,   12.34,   15.42,   16.61,   26.03
200904,    3.18,   11.16,   17.54,   23.54,   28.90,    0.54,    7.41,    9.45,   14.63,   16.54,   19.02,   22.58,   25.16,   23.89,   34.50
200905,    3.54,    3.40,    6.94,    7.47,   16.79,    4.00,    2.95,    3.16,    3.86,    4.17,   10.62,    7.72,    6.97,   12.25,   23.54
200906,    1.82,    0.57,   -2.35,   -0.32,   -2.24,    1.76,    1.90,    2.28,   -2.27,   -1.97,   -2.72,   -0.17,   -0.46,   -4.42,    0.34
200907,    5.98,    8.65,    7.97,   13.49,   11.20,    5.00,    7.17,    7.85,    9.60,    7.62,    8.48,   10.85,   15.94,   11.97,   10.61
200908,    1.84,    2.28,    4.09,    8.08,   13.81,    0.78,    3.18,    2.59,    1.90,    3.25,    4.94,    7.01,    9.32,    9.33,   20.08
200909,    2.52,    4.19,    7.12,    4.88,    8.98,    1.70,    3.57,    3.83,    4.68,    7.46,    6.53,    6.27,    3.32,   10.27,    7.10
200910,    0.21,   -2.91,   -4.06,   -7.11,  -12.12,    0.99,   -0.90,   -2.66,   -3.35,   -2.83,   -5.67,   -6.24,   -9.19,  -10.61,  -14.19
200911,    5.58,    5.49,    5.48,    5.65,    6.16,    5.58,    5.58,    6.22,    4.27,    6.09,    4.63,    5.53,    5.82,    7.71,    3.38
200912,    1.74,    3.77,    2.34,    6.31,    6.33,    0.50,    3.42,    3.21,    4.48,    2.20,    2.54,    6.21,    6.45,    5.10,    8.50
201001,   -3.39,   -3.73,   -2.20,   -3.46,   -3.21,   -2.60,   -4.26,   -3.12,   -4.62,   -0.69,   -4.05,   -3.43,   -3.50,   -2.52,   -4.36
201002,    2.42,    3.49,    3.96,    5.66,    5.97,    1.55,    3.67,    2.22,    5.30,    3.34,    4.86,    5.22,    6.28,    6.67,    5.04
201003,    4.38,    6.58,    7.86,    7.97,    9.84,    3.60,    5.34,    5.33,    8.41,    8.55,    6.89,    7.23,    8.83,   10.42,    9.11
201004,    1.45,    1.05,    2.53,    3.95,    5.95,    0.31,    2.83,    0.26,    1.88,    2.12,    3.01,    5.66,    2.75,    5.91,    6.00
201005,   -7.37,   -7.48,   -8.86,   -8.86,   -8.99,   -7.29,   -7.53,   -7.24,   -7.85,   -9.29,   -8.13,   -9.68,   -7.70,   -6.94,  -11.41
201006,   -2.86,   -6.24,   -8.43,   -8.97,  -11.44,   -2.16,   -3.73,   -6.15,   -6.32,   -8.79,   -7.91,   -9.41,   -8.35,  -11.12,  -11.85
201007,    5.53,    6.90,    8.00,   10.09,   11.74,    5.17,    6.02,    6.88,    6.92,    6.94,   10.12,   10.14,   10.02,   10.63,   13.80
201008,   -1.80,   -6.45,   -8.47,   -5.78,   -7.68,   -0.22,   -4.50,   -6.19,   -6.84,   -8.43,   -8.53,   -5.15,   -6.42,   -6.78,   -9.10
201009,    7.29,   11.08,   10.95,   14.16,   14.47,    5.79,    9.17,   11.46,   10.56,    9.61,   13.77,   14.16,   14.15,   14.34,   14.65
201010,    3.02,    4.88,    4.13,    5.17,    3.42,    2.57,    3.68,    4.98,    4.78,    3.06,    6.06,    5.28,    5.03,    4.02,    2.38
201011,   -0.90,    1.88,    0.19,    3.51,    3.44,   -0.77,   -1.13,    1.91,    1.84,   -1.97,    3.63,    3.10,    3.99,    5.83,    1.00
201012,    4.93,    6.88,    8.98,   11.09,    6.66,    3.53,    7.06,    6.43,    7.68,    9.62,    8.17,   12.68,    8.68,    5.82,    7.53
201101,    1.20,    3.40,    2.75,    2.02,   -0.36,    1.43,    0.86,    3.92,    2.38,    1.95,    3.26,    2.30,    1.79,    0.49,   -1.45
201102,    3.58,    3.69,    3.70,    2.93,    3.98,    2.90,    4.69,    3.23,    4.39,    3.90,    3.44,    5.39,    1.10,    4.87,    3.01
201103,    0.48,    0.00,    1.27,    0.65,    0.14,    1.07,   -0.05,   -0.06,    0.05,    0.81,    1.87,   -0.32,    2.25,   -0.24,    0.54
201104,    3.81,    2.68,    1.66,    1.48,    2.54,    4.60,    3.22,    2.57,    2.79,    0.95,    2.61,    2.18,    0.71,    2.66,    2.41
201105,    0.04,   -1.93,   -2.47,   -2.28,   -2.32,    1.77,   -1.54,   -1.15,   -2.83,   -2.35,   -2.61,   -3.11,   -1.20,   -2.24,   -2.41
201106,   -1.28,   -2.29,   -1.26,   -1.41,   -3.81,   -1.40,   -1.15,   -2.40,   -2.09,   -1.34,   -1.13,   -1.76,   -1.03,   -4.32,   -3.21
201107,   -2.75,   -1.58,   -2.22,   -2.48,   -2.36,   -2.13,   -3.47,   -0.72,   -2.84,   -3.59,   -0.51,   -3.00,   -1.84,   -1.24,   -4.16
201108,   -2.01,   -7.30,   -8.77,  -11.29,  -10.49,    0.85,   -4.55,   -6.03,   -9.32,   -8.77,   -8.77,  -11.18,  -11.47,   -9.34,  -12.46
201109,   -3.35,   -8.46,  -12.20,  -14.39,  -18.18,   -1.57,   -5.17,   -7.63,   -9.20,  -11.30,  -13.61,  -15.31,  -13.01,  -16.20,  -20.41
201110,    7.13,   12.99,   15.86,   19.98,   16.95,    5.38,   10.59,   11.05,   15.40,   14.58,   17.55,   20.39,   19.24,   17.45,   16.49
201111,    0.82,    0.39,   -1.99,   -1.17,   -5.99,    1.01,    0.50,    0.86,   -0.41,   -2.19,   -1.72,   -0.77,   -1.87,   -2.32,   -8.99
201112,    2.81,   -0.59,   -2.60,   -1.06,   -2.43,    3.17,    2.38,   -0.42,   -0.90,   -1.35,   -3.83,    0.25,   -2.74,   -2.46,   -2.39
201201,    1.64,    6.05,    8.57,   10.49,   15.31,    0.20,    3.43,    4.87,    8.29,    7.80,    9.19,   11.44,    8.96,   14.30,   16.64
201202,    4.04,    3.87,    5.04,    5.59,    5.68,    2.06,    6.74,    4.29,    2.91,    4.42,    5.80,    5.05,    6.34,    5.78,    5.53
201203,    3.02,    3.88,    3.44,    1.26,    0.74,    2.87,    3.24,    5.24,    1.91,    1.33,    4.80,   -0.90,    2.88,    1.46,   -0.32
201204,    0.28,   -1.50,   -1.09,   -1.44,   -5.59,    0.42,    0.05,   -0.46,   -2.24,   -0.79,   -1.51,   -0.67,   -2.59,   -5.10,   -6.40
201205,   -3.52,   -8.09,  -10.29,   -7.20,  -10.20,   -2.84,   -4.35,   -7.56,   -8.65,   -9.03,  -12.11,   -5.25,  -11.34,   -9.91,  -10.73
201206,    5.03,    2.58,    1.76,    3.99,    3.74,    4.95,    5.14,    2.46,    2.72,    1.26,    2.54,    3.15,    5.75,    4.46,    2.92
201207,    1.47,    0.73,    1.01,   -1.28,   -1.98,    3.08,    0.11,    1.48,   -0.32,    1.27,    0.83,    0.98,   -3.64,   -0.19,   -4.36
201208,   -0.12,    4.27,    4.97,    5.09,    5.20,   -1.34,    1.32,    4.33,    4.11,    2.54,    7.47,    5.16,    4.95,    5.44,    4.88
201209,    2.93,    1.99,    3.01,    3.18,    2.75,    2.56,    3.30,    0.85,    3.76,    2.49,    3.52,    3.35,    2.93,    2.45,    3.25
201210,   -1.50,   -1.89,   -2.50,   -1.73,   -4.23,   -1.02,   -2.03,   -2.68,   -0.56,   -1.93,   -3.20,   -1.11,   -2.73,   -4.66,   -3.60
201211,    0.07,    0.86,    1.40,    2.95,    2.41,   -0.64,    0.73,    1.40,    0.24,    0.98,    2.29,    3.62,    1.88,    1.22,    3.98
201212,   -0.18,    2.04,    0.44,    4.41,    3.53,   -1.13,    0.85,    1.26,    2.93,    2.76,   -1.73,    5.04,    3.19,    3.49,    3.58
201301,    5.48,    6.12,    8.14,    0.72,    7.74,    6.09,    4.83,    6.06,    6.23,    8.88,    7.10,    5.93,   -4.32,    7.24,    8.38
201302,    2.09,    1.64,    0.50,   -0.28,   -1.09,    2.61,    1.54,    2.40,    0.57,    0.46,    0.54,   -1.03,    0.67,   -0.69,   -2.02
201303,    4.01,    3.72,    3.98,    4.24,    3.51,    3.87,    4.18,    3.46,    4.17,    3.37,    4.76,    3.91,    4.68,    2.89,    5.10
201304,    2.31,    1.99,   -0.26,   -0.05,    0.94,    2.27,    2.35,    2.22,    1.58,    0.53,   -1.44,    0.06,   -0.30,   -0.03,    3.54
201305,    0.03,    4.45,    4.00,    4.98,    5.91,   -1.38,    1.33,    4.27,    4.79,    3.42,    4.30,    5.08,    4.83,    6.47,    5.15
201306,    0.14,   -1.06,   -3.34,   -2.58,   -1.13,    0.17,    0.10,   -0.55,   -1.75,   -2.07,   -4.29,   -2.70,   -2.41,   -1.67,   -0.33
201307,    4.81,    4.57,    7.31,    9.17,    8.13,    4.91,    4.65,    4.37,    4.79,    7.28,    7.36,    9.67,    8.28,    7.52,    8.94
201308,   -3.84,   -1.99,   -2.62,   -1.21,   -1.17,   -4.14,   -3.25,   -3.54,   -0.17,   -2.53,   -2.76,   -1.33,   -0.95,   -2.48,   -0.05
201309,    2.06,    4.60,    4.89,    4.39,    8.28,    1.50,    3.11,    4.88,    4.24,    4.72,    5.19,    6.14,    3.07,    7.62,    9.07
201310,    4.52,    3.79,    4.54,    5.22,    1.43,    4.61,    4.33,    3.59,    3.98,    6.03,    2.41,    6.26,    3.55,    2.89,   -1.03
201311,    2.70,    2.53,    3.75,    4.51,    2.75,    2.65,    2.77,    2.41,    2.64,    4.22,    2.91,    5.14,    3.59,    2.37,    3.41
201312,    1.86,    3.27,    2.61,    3.83,    3.35,    1.66,    2.41,    2.88,    3.78,    2.53,    2.71,    3.79,    3.87,    3.38,    3.31
201401,   -4.11,   -4.18,   -3.36,   -0.42,    1.57,   -4.19,   -3.97,   -4.09,   -4.28,   -2.66,   -4.40,   -1.15,    0.64,    0.60,    3.17
201402,    3.78,    4.37,    5.83,    4.29,    8.25,    2.64,    5.34,    4.24,    4.56,    5.94,    5.70,    3.41,    5.55,    8.63,    7.88
201403,    2.48,    0.80,   -0.20,   -3.66,   -5.71,    3.47,    1.39,    0.63,    1.12,    0.15,   -0.97,   -3.18,   -4.09,   -5.27,   -6.22
201404,    1.42,   -0.06,   -1.99,   -1.40,   -4.76,    2.23,    0.50,   -1.44,    1.42,   -2.20,   -1.75,    1.21,   -4.38,   -3.33,   -5.92
201405,    1.31,    2.75,    2.17,    2.71,    2.61,    0.96,    2.06,    1.85,    3.92,    2.60,    1.56,    2.82,    2.64,    3.15,    1.83
201406,    1.70,    2.10,    3.17,    3.77,    6.97,    1.42,    2.22,    2.31,    1.81,    3.07,    3.27,    3.80,    3.75,    4.89,   10.11
201407,   -2.19,   -1.69,   -0.61,   -2.96,   -3.40,   -2.70,   -1.31,   -1.04,   -2.78,    0.17,   -1.52,   -3.32,   -2.54,   -1.36,   -6.28
201408,    3.86,    4.25,    3.97,    5.35,    6.31,    3.75,    4.02,    4.76,    3.52,    4.12,    3.77,    4.40,    6.18,    5.18,    7.89
201409,   -0.67,   -2.27,   -3.42,   -3.45,   -5.48,   -0.20,   -1.26,   -2.58,   -1.94,   -3.23,   -3.61,   -3.15,   -3.84,   -5.62,   -5.29
201410,    2.73,    1.46,    3.99,    1.10,    3.48,    2.07,    3.84,    1.93,    1.02,    5.07,    1.22,    0.71,    1.71,    3.15,    3.94
201411,    3.06,    3.21,    3.12,    0.00,   -1.26,    3.22,    2.83,    3.59,    2.31,    2.41,    3.69,    1.00,   -1.88,   -1.17,   -1.42
201412,    0.33,   -0.40,   -0.30,   -1.29,    0.71,   -0.23,    0.87,   -1.00,    0.87,   -0.30,   -0.30,   -1.86,   -0.24,    1.30,   -0.61
201501,   -2.46,   -2.97,   -4.71,   -2.76,   -0.75,   -2.34,   -2.64,   -2.81,   -3.38,   -5.90,   -3.01,   -3.21,   -2.11,   -0.09,   -2.61
201502,    5.28,    5.81,    7.43,    6.99,    6.61,    5.36,    5.17,    4.79,    6.81,    6.01,    8.73,    7.20,    6.76,    6.33,    7.39
201503,   -1.27,   -0.30,   -2.17,   -0.86,   -1.80,   -1.76,   -0.52,   -0.43,   -0.08,   -1.96,   -2.54,   -0.16,   -1.35,   -1.54,   -2.34
201504,   -0.21,   -0.33,    2.14,    2.28,    2.68,   -0.12,   -0.31,   -0.84,    0.26,    0.65,    3.28,    1.74,    2.88,    3.17,    2.05
201505,    1.29,    1.64,    1.15,    1.03,    1.81,    0.50,    2.44,    0.97,    2.39,    0.76,    1.50,    1.08,    0.97,    1.72,    1.92
201506,   -1.23,   -1.40,   -1.50,   -2.73,   -2.11,   -1.50,   -0.85,   -2.09,   -0.79,   -2.12,   -0.80,   -3.48,   -1.32,   -1.46,   -3.22
201507,    2.23,    2.73,    0.93,   -1.15,    0.73,    2.07,    2.54,    3.57,    1.93,    1.27,    0.52,   -0.63,   -2.16,    3.17,   -5.33
201508,   -5.91,   -6.23,   -5.92,   -5.60,   -5.18,   -5.99,   -5.74,   -6.32,   -6.14,   -5.99,   -5.84,   -5.20,   -6.12,   -4.62,   -6.41
201509,   -0.55,   -2.85,   -3.01,   -4.64,   -7.67,   -0.10,   -1.21,   -2.85,   -2.85,   -3.06,   -2.96,   -3.86,   -6.39,   -5.86,  -13.50
201510,    5.69,    7.50,    8.39,   10.73,    7.54,    6.33,    4.79,    7.27,    7.74,    9.29,    6.63,   10.97,   10.30,    7.34,    7.93
201511,   -0.12,    0.45,    1.72,    0.34,    1.67,   -0.53,    0.52,   -0.23,    1.27,    1.19,    2.06,   -0.05,    0.94,    1.30,    2.43
201512,   -0.68,   -2.21,   -2.85,   -4.63,   -5.51,   -0.37,   -1.19,   -2.90,   -1.13,   -2.08,   -4.47,   -3.03,   -6.35,   -6.53,   -3.92
201601,   -2.49,   -5.69,   -7.24,   -9.54,  -13.58,   -1.11,   -4.57,   -5.54,   -5.80,   -5.95,   -9.23,   -8.38,  -10.70,  -12.02,  -16.48
201602,    1.09,   -1.12,   -0.39,   -0.77,    1.33,    1.50,    0.37,   -1.49,   -0.56,   -0.21,   -0.74,   -0.10,   -1.49,    2.46,   -1.22
201603,    6.23,    6.88,    7.37,    7.42,   12.13,    5.28,    7.34,    5.94,    7.65,    7.27,    7.50,    6.79,    8.88,   10.98,   14.79
201604,   -0.50,   -1.09,    3.53,    3.05,   10.05,    0.02,   -1.19,    0.51,   -2.68,    3.23,    3.78,    3.61,    2.13,    6.93,   17.48
201605,    1.36,    2.27,    3.20,    0.93,    0.28,    0.90,    2.11,    2.72,    1.76,    2.81,    3.72,    1.38,    0.43,    1.02,   -1.29
201606,    3.24,   -2.30,   -2.77,   -0.61,   -1.45,    4.22,    1.35,   -2.25,   -2.34,   -2.06,   -3.51,    0.41,   -2.01,   -1.22,   -2.13
201607,    1.45,    5.36,    5.12,    7.65,    7.52,    0.58,    3.13,    5.45,    5.19,    4.88,    5.55,    8.26,    6.91,    6.54,    9.93
201608,   -0.98,    1.75,    1.54,    2.64,    3.21,   -1.50,   -0.22,    1.87,    1.52,    1.21,    1.97,    3.35,    1.89,    4.77,   -0.02
201609,   -0.39,   -0.25,    1.02,    2.57,    2.79,   -0.18,   -0.81,   -0.10,   -0.57,    0.68,    1.41,    2.26,    2.98,    2.02,    4.19
201610,   -1.50,   -1.62,   -1.53,   -3.27,   -7.78,   -1.47,   -1.55,   -2.03,   -1.06,   -1.20,   -2.02,   -4.53,   -1.93,   -6.78,   -9.68
201611,    3.64,    3.49,    6.85,    8.23,   11.24,    2.64,    5.75,    2.57,    4.75,    6.73,    6.97,    9.41,    7.05,    9.28,   15.48
201612,    2.52,    0.72,    2.50,    0.32,    0.15,    2.15,    3.20,    0.28,    1.21,    2.32,    2.74,    0.61,   -0.15,   -0.32,    0.97
201701,    1.29,    2.99,    2.51,    2.03,    4.57,    0.68,    2.33,    4.32,    1.62,    2.20,    2.91,    2.46,    1.29,    5.86,    2.88
201702,    4.05,    4.24,    3.40,    1.72,    0.33,    4.33,    3.50,    4.56,    3.97,    2.77,    4.11,    2.13,    1.20,   -0.25,    1.09
201703,    0.55,   -0.41,   -0.76,    1.21,   -0.13,    0.20,    1.03,    0.66,   -1.78,   -1.09,   -0.25,    0.61,    1.92,    1.52,   -2.88
201704,    1.69,    0.39,    0.69,    0.07,    0.41,    1.91,    1.38,    1.14,   -0.47,    0.78,    0.55,    0.93,   -1.03,    0.79,   -0.01
201705,    2.50,   -0.14,   -1.84,    0.49,   -1.97,    2.50,    2.50,    0.04,   -0.34,   -1.96,   -1.63,   -0.28,    1.71,   -1.23,   -3.41
201706,   -0.56,    2.51,    2.16,    2.42,    3.09,    0.04,   -1.21,    2.82,    1.86,    1.56,    2.70,    2.75,    2.05,    1.98,    4.63
201707,    1.97,    1.80,    1.55,    1.89,    3.64,    1.38,    2.81,    2.18,    0.96,    1.79,    1.11,    2.72,    0.77,    3.03,    4.58
201708,    0.92,    0.75,   -0.90,   -2.15,   -0.67,    1.38,    0.26,   -0.03,    1.70,   -0.24,   -1.90,   -1.77,   -2.76,   -0.91,   -0.21
201709,    2.05,    2.76,    1.71,    5.34,    4.55,    0.61,    3.66,    2.47,    3.19,    0.03,    3.67,    4.44,    6.79,    4.24,    5.56
201710,    3.26,    2.78,    0.15,    1.21,    1.35,    2.77,    4.00,    1.85,    3.88,   -0.44,    0.76,    0.67,    1.89,    2.98,   -2.67
201711,    3.56,    2.54,    4.05,    3.44,    2.62,    3.46,    3.65,    3.31,    1.86,    5.91,    2.22,    1.85,    5.18,    1.55,    5.78
201712,    1.04,    1.33,    1.45,    0.39,    1.53,    0.36,    1.89,    2.29,    0.33,    1.28,    1.63,    0.89,   -0.50,    1.55,    1.51
